architecture,condition,operating_point,metric,mean_percent,sample_sd_percent,seed1,seed2,seed3
phone,original,original_dev_eer,gf_smooth50_fnr_core,14.759561160668513,1.2263789309859212,13.73423561980929,16.118117502306983,14.426330359889263
phone,original,dev_fpr_0.001,genuine_fpr,0.09019046103241551,0.08272000370382336,0.18417043723426024,0.05797958209226711,0.028421363770719174
phone,original,dev_fpr_0.001,gg_raw_fpr,1.2376556543355843,0.38783961427139674,1.6109228985243629,0.8367249494099724,1.2653191150724175
phone,original,dev_fpr_0.001,gg_minus_genuine_fpr,1.147465193303169,0.3331320087926979,1.4267524612901028,0.7787453673177054,1.2368977513016985
phone,original,dev_fpr_0.001,gf_raw_fnr_core,86.0094329949759,4.524962699402249,87.55767456167332,89.55705936634881,80.91356505690557
phone,original,dev_fpr_0.001,gf_smooth50_fnr_core,90.71567722751973,2.853220492160043,90.03383574284835,93.84804675484466,88.2651491848662
phone,original,dev_fpr_0.005,genuine_fpr,0.44072061420461867,0.2599704075736404,0.6946181305563767,0.45246811122984926,0.1750756008276301
phone,original,dev_fpr_0.005,gg_raw_fpr,5.586882214289504,1.1150111176328228,6.8722857597598965,4.880516586707897,5.007844296400719
phone,original,dev_fpr_0.005,gg_minus_genuine_fpr,5.146161600084886,0.9159438466519197,6.177667629203521,4.428048475478048,4.832768695573089
phone,original,dev_fpr_0.005,gf_raw_fnr_core,61.924536040192756,4.355558278101818,62.54998462011688,65.93355890495232,57.29006459550907
phone,original,dev_fpr_0.005,gf_smooth50_fnr_core,69.27612016815338,5.702626166906614,67.10243002153183,75.74592433097509,64.98000615195323
phone,original,dev_fpr_0.01,genuine_fpr,0.7624504520891597,0.3078343787657562,1.0515904595166095,0.7969350401309656,0.4388258566199041
phone,original,dev_fpr_0.01,gg_raw_fpr,9.443471802217623,1.3584923517696177,10.982014961005888,8.939087333166594,8.409313112480389
phone,original,dev_fpr_0.01,gg_minus_genuine_fpr,8.681021350128464,1.0854139289781741,9.930424501489279,8.142152293035629,7.970487255860485
phone,original,dev_fpr_0.01,gf_raw_fnr_core,47.636624628319495,3.6032717173096924,47.43155952014765,51.338049830821284,44.140264533989544
phone,original,dev_fpr_0.01,gf_smooth50_fnr_core,54.19358146211422,4.99176925363521,52.43002153183636,59.82774530913565,50.32297754537065
phone,original,dev_fpr_0.02,genuine_fpr,1.2221186421409245,0.4218818069109471,1.5722698437961848,1.3403515154271164,0.7537345671994724
phone,original,dev_fpr_0.02,gg_raw_fpr,15.01898547099884,1.5251796773957795,16.59580273299834,14.909847434119278,13.551306245878902
phone,original,dev_fpr_0.02,gg_minus_genuine_fpr,13.796866828857917,1.130265002457455,15.023532889202157,13.569495918692162,12.797571678679432
phone,original,dev_fpr_0.02,gf_raw_fnr_core,32.420793601968626,3.494890202192356,32.23623500461397,36.00430636727161,29.0218394340203
phone,original,dev_fpr_0.02,gf_smooth50_fnr_core,36.71178099046447,4.476048050093895,33.328206705629036,41.787142417717625,35.01999384804675
phone,original,dev_fpr_0.05,genuine_fpr,2.1020440644823903,0.5441152629047443,2.343057229258089,2.484027193560856,1.479047770628226
phone,original,dev_fpr_0.05,gg_raw_fpr,25.076358730663998,2.5129671186870053,25.306382301448355,27.46640594802301,22.456287942520632
phone,original,dev_fpr_0.05,gg_minus_genuine_fpr,22.97431466618161,2.002591906699732,22.963325072190266,24.982378754462154,20.977240171892408
phone,original,dev_fpr_0.05,gf_raw_fnr_core,15.723367169076182,1.241998966791216,15.426022762227007,17.08705013841895,14.657028606582589
phone,original,dev_fpr_0.05,gf_smooth50_fnr_core,17.90731057110633,2.1394259546170424,15.979698554290989,20.209166410335282,17.53306674869271
phone,original,dev_fpr_0.1,genuine_fpr,3.165760972541173,0.7909904676284782,3.3650894704531504,3.8380209635979172,2.294172483572452
phone,original,dev_fpr_0.1,gg_raw_fpr,33.824454499291356,3.643209355578505,32.94604488301766,37.82656146972556,30.70075714513085
phone,original,dev_fpr_0.1,gg_minus_genuine_fpr,30.658693526750188,2.9429062752246415,29.580955412564514,33.98854050612765,28.406584661558398
phone,original,dev_fpr_0.1,gf_raw_fnr_core,7.807853993642982,0.6395763426125578,7.551522608428176,8.53583512765303,7.33620424484774
phone,original,dev_fpr_0.1,gf_smooth50_fnr_core,8.822926279093611,0.90888906720221,7.997539218701938,9.796985542909873,8.674254075669024
phone,original,dev_fpr_0.2,genuine_fpr,5.7081466997112384,1.1319218377442843,5.827516427548259,6.775653122939451,4.521270548646006
phone,original,dev_fpr_0.2,gg_raw_fpr,45.94105030202436,4.5204216632945355,44.601077738114185,50.9799686228144,42.24210454514449
phone,original,dev_fpr_0.2,gg_minus_genuine_fpr,40.23290360231312,3.4793883147067133,38.77356131056593,44.204315499874944,37.720833996498484
phone,original,dev_fpr_0.2,gf_raw_fnr_core,3.2092689428893673,0.6482093148391675,2.4761611811750233,3.7065518302060902,3.4450938172869887
phone,original,dev_fpr_0.2,gf_smooth50_fnr_core,3.419460678765508,0.04943940716186273,3.4758535835127655,3.3835742848354355,3.398954167948324
phone,augmentation,original_dev_eer,genuine_fpr,1.9694110335523674,0.5711337461220233,1.930379027307246,1.4187944794343013,2.5590595939155545
phone,augmentation,original_dev_eer,gg_raw_fpr,4.32724737197123,0.7969636907292209,4.940769877901821,3.4264796161979034,4.614492621813965
phone,augmentation,original_dev_eer,gg_minus_genuine_fpr,2.3578363384188625,0.5656328392142883,3.010390850594575,2.007685136763602,2.05543302789841
phone,augmentation,original_dev_eer,gf_raw_fnr_core,29.954885676202196,3.1646826874528635,26.607197785296833,32.89756997846817,30.359889264841588
phone,augmentation,original_dev_eer,gf_smooth50_fnr_core,29.60627499231006,1.7937849827983199,27.92986773300523,29.39095662872962,31.498000615195327
phone,augmentation,dev_fpr_0.001,genuine_fpr,0.08374828524438584,0.021034369517712828,0.07048498215138355,0.07275869125304109,0.10800118232873286
phone,augmentation,dev_fpr_0.001,gg_raw_fpr,0.11254860053204793,0.04190970780829622,0.09549578226961643,0.08185352765967123,0.16029649166685614
phone,augmentation,dev_fpr_0.001,gg_minus_genuine_fpr,0.028800315287662102,0.02184812427396615,0.025010800118232875,0.00909483640663014,0.05229530933812329
phone,augmentation,dev_fpr_0.001,gf_raw_fnr_core,80.81615913052394,4.455824033666008,85.91202706859427,77.65302983697325,78.88342048600431
phone,augmentation,dev_fpr_0.001,gf_smooth50_fnr_core,86.07095252742747,2.9607107225370237,89.01876345739772,83.0975084589357,86.09658566594895
phone,augmentation,dev_fpr_0.005,genuine_fpr,0.3243824985031415,0.04479168457864899,0.33537209249448624,0.2751188013005616,0.3626566017143767
phone,augmentation,dev_fpr_0.005,gg_raw_fpr,0.6730178940906301,0.16427843288284236,0.6718810395398013,0.5093108387712877,0.8378618039608012
phone,augmentation,dev_fpr_0.005,gg_minus_genuine_fpr,0.3486353955874885,0.12096331867340607,0.336508947045315,0.23419203747072603,0.47520520224642454
phone,augmentation,dev_fpr_0.005,gf_raw_fnr_core,58.49994873372296,1.1963071154849052,59.75084589357122,57.36696401107352,58.38203629652414
phone,augmentation,dev_fpr_0.005,gf_smooth50_fnr_core,63.94955398338973,3.1452142991788623,65.87203937250077,60.31990156874808,65.65672100892033
phone,augmentation,dev_fpr_0.01,genuine_fpr,0.5536481662536095,0.14411172942010414,0.5161319660762602,0.43200472931493145,0.7128078033696369
phone,augmentation,dev_fpr_0.01,gg_raw_fpr,1.199760502641292,0.14502064107556248,1.1448125326845684,1.0902435142447875,1.3642254609945204
phone,augmentation,dev_fpr_0.01,gg_minus_genuine_fpr,0.6461123363876826,0.015476817911266316,0.6286805666083082,0.6582387849298561,0.6514176576248835
phone,augmentation,dev_fpr_0.01,gf_raw_fnr_core,49.48221060186609,0.5796264222917487,50.09227929867733,49.41556444171024,48.9387880652107
phone,augmentation,dev_fpr_0.01,gf_smooth50_fnr_core,53.33230800779248,2.906852157858286,54.38326668717318,50.04613964933866,55.56751768686558
phone,augmentation,dev_fpr_0.02,genuine_fpr,0.8780306647567511,0.2980409714346709,0.7878402037243356,0.6355016939132808,1.2107500966326368
phone,augmentation,dev_fpr_0.02,gg_raw_fpr,2.00086400945863,0.24371414723492107,1.9690320820354243,1.7746299538437051,2.25892999249676
phone,augmentation,dev_fpr_0.02,gg_minus_genuine_fpr,1.1228333447018788,0.06798669035441496,1.1811918783110888,1.1391282599304244,1.048179895864123
phone,augmentation,dev_fpr_0.02,gf_raw_fnr_core,41.58207730954578,1.2612754487588858,40.310673638880345,42.83297446939403,41.602583820362966
phone,augmentation,dev_fpr_0.02,gf_smooth50_fnr_core,43.304624218189275,2.370165904441153,43.755767456167334,40.74131036604122,45.41679483235927
phone,augmentation,dev_fpr_0.05,genuine_fpr,1.6613234502777716,0.5389509971298139,1.562038152838726,1.1789181692094313,2.2430140287851574
phone,augmentation,dev_fpr_0.05,gg_raw_fpr,3.6871982598546342,0.6058297083587793,3.986948909756486,2.989927468679657,4.08471840112776
phone,augmentation,dev_fpr_0.05,gg_minus_genuine_fpr,2.025874809576863,0.34591590354787916,2.42491075691776,1.8110092994702258,1.8417043723426025
phone,augmentation,dev_fpr_0.05,gf_raw_fnr_core,32.20547523838819,3.192687408934248,28.96031990156875,35.34297139341741,32.31313442017841
phone,augmentation,dev_fpr_0.05,gf_smooth50_fnr_core,32.190095355275304,1.9061750441499288,30.667486927099354,31.574900030759768,34.32789910796678
phone,augmentation,dev_fpr_0.1,genuine_fpr,2.6295445760669383,0.6849612351171084,2.6329551397194244,1.9428844273663628,3.312794161115027
phone,augmentation,dev_fpr_0.1,gg_raw_fpr,5.667598887398347,1.1019823453914204,6.627862031331712,4.464427821104568,5.910506809758759
phone,augmentation,dev_fpr_0.1,gg_minus_genuine_fpr,3.0380543113314085,0.8295333532419585,3.9949068916122874,2.521543393738205,2.5977126486437325
phone,augmentation,dev_fpr_0.1,gf_raw_fnr_core,26.509791858915207,3.0013373296617916,23.37742233159028,29.360196862503845,26.791756382651492
phone,augmentation,dev_fpr_0.1,gf_smooth50_fnr_core,26.150927919614478,1.3557289177462872,24.900030759766224,25.96124269455552,27.591510304521687
